"","STU_ID","UWFGPA1stYear","Prior_Hours","StartMajor","ReStartMajor","Gender","Ethnicity","ReEthnicity","County","ReCounty","FirstMathCrs","ReFirstMathCrs","FirstMathCrsGrade","UWFHour1stTerm","UWFGPA1stTerm","Drop1stYear","GPA_HIGHSCHOOL","ENC1101","ENC1101grade","CHM2045","CHM2045grade","BSC2010","BSC2010grade","BSC2844","BSC2844grade","PSY2012","PSY2012grade","X","Cohort","Term","FirstTermCRSs","FristTermGrades","DEPTCode"
"466","8D9CFB56A4206A4501A47C0F574D72DC71AD5066",3.528571429,10,"Electrical Engineering","Electrical Engineering","M","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",13,3.861538462,"Retained",4.2,"Others","Others","CHM2045","A","Others","Others","Others","Others","PSY2012","A-",465,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","AMH2020_CHM2045_CHM2045L_LIT2000_PSY2012","A-_A_A_A_A-","HIS_CHM_CHM_EF_PSY"
"467","8DA58F72B375C6DDFDA5C53986EAB812974AF847",3.75862069,18,"Biomedical Sciences","Biomedical Sciences","F","White","White","OKAL","OKAL","MAC1147","MAC1147","A",14,3.785714286,"Retained",4.25,"Others","Others","Others","Others","BSC2010","B","Others","Others","Others","Others",466,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1102_SPC2608","B_A_A_A","BY_BY_EF_COM"
"468","8DA67AF346DE4CE0DCD8276FF9DF13BC24775E1A",2.403846154,0,"Computer Science","Computer Science","M","Two or More","Two or More","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",13,3.069230769,"Dropped",3.59,"ENC1101","C+","Others","Others","Others","Others","Others","Others","Others","Others",467,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","AFR1101_AFR1101L_ART1015C_CHM1020_ENC1101_SYG2000","B_XX_A-_A_C+_C+","AFR_AFR_ART_CHM_EF_ANT"
"469","8DDE94A1927550EA2D544FAC9F2CD0462E24DA8D",3.517142857,13,"Biomedical Sciences","Biomedical Sciences","F","White","White","ESCA","ESCA","MAC1147","MAC1147","A",13,3.530769231,"Retained",3.61,"Others","Others","CHM2045","B+","BSC2010","B","BSC2844","A","Others","Others",468,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L","B_B_A_B+_A","BY_BY_BY_CHM_CHM"
"470","8E702A9C8E2E80438196AB5EFCBEDD96280CD02B",3.573333333,9,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","MAC1147","MAC1147","B+",12,3.258333333,"Retained",4.15,"Others","Others","Others","Others","BSC2010","C+","BSC2844","A","Others","Others",469,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","AMH2020_BSC2010_BSC2010L_BSC2844","A_C+_B_A","HIS_BY_BY_BY"
"471","8E7CD5D16A8D9FFC3DDA69A5702565EAE596B32C",3.885294118,21,"Software Design & Development","Software Design & Development","M","White","White","OKAL","OKAL","MAC2312","MAC2312","A",16,3.8875,"Retained",4.24,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",470,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","COP2334_EUH1001_IDH1040_REL1300","A_A-_A-_A","SS_HIS_HON_PR"
"472","8EA6555B74DD9B2EEB4538A8EB28ED9F3A6B0631",3.841935484,0,"Mechanical Engineering","Mechanical Engineering","M","Non-Resident Alien","Others","NUSA","Others","MAC1147","MAC1147","A",16,3.94375,"Retained",3,"ENC1101","A","Others","Others","Others","Others","Others","Others","PSY2012","A-",471,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_ENC1101_MUH2930_PSY2012","A_A_A_A-","ART_EF_MUS_PSY"
"473","8EF38C8896AFA243A33AA4B7CDFBDAF9BD5A2378",3.272,3,"Marine Biology","Marine Biology","M","White","White","NFLA","NFLA","MAC1147","MAC1147","A-",16,3.36875,"Retained",3.88,"Others","Others","CHM2045","A-","BSC2010","C","BSC2844","A","Others","Others",472,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L_ENC1102","C_B_A_A-_B_A","BY_BY_BY_CHM_CHM_EF"
"474","8F1CEF4996E4C1FDF95B866E32E3E108237E22C1",2.55625,9,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC1147","MAC1147","C",13,1.9,"Retained",3.06,"Others","Others","CHM2045","D+","Others","Others","Others","Others","Others","Others",473,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_REL1300_SLS1109","D+_C-_B_C-_B","CHM_CHM_MEC_PR_SLS"
"475","8F46131E435EE30DC216E60CA60B1B001A4FDCAB",3.9875,30,"Environmental Management","Environmental Management","F","White","White","SANT","SANT","MAC1147","MAC1147","A",12,3.975,"Retained",4.5,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",474,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC1005_BSC1005L_CHM2045_CHM2045L","A_A_A_A-","BY_BY_CHM_CHM"
"476","8F470B09846D2DB47D120EC8FFFD02DC9A88A48E",2.5,56,"Biomedical Sciences","Biomedical Sciences","M","White","White","SANT","SANT","MAC1105","MAC1105","C",14,2.142857143,"Retained",3.2,"Others","Others","Others","Others","BSC2010","B","Others","Others","Others","Others",475,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_REL1300_SPN1120C","B_C_B_D","BY_BY_PR_GOV"
"477","8F4EB7E4FA222EC2BC022477A6246EE55336AD2A",3.040740741,29,"Software Engineering","Software Engineering","M","African American","African American","ORAN","ORAN","MAC2312","MAC2312","B",14,2.514285714,"Retained",3.7,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",476,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CGS2060_IDH1040_PHY2048_PHY2048L","C_B-_C-_A","SS_HON_PHY_PHY"
"478","8F5E553CEEFB01E5DD6586503E8E30655ABCE21F",0,6,"Mechanical Engineering","Mechanical Engineering","M","White","White","ESCA","ESCA","MAC1147","MAC1147","W",4,1.425,"Dropped",2.61,"Others","Others","CHM2045","W","Others","Others","Others","Others","PSY2012","D",477,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_PSY2012","W_W_B-_D","CHM_CHM_MEC_PSY"
"479","8FD1EBF65B018B56FEBE31BD54011DED7BEC43F1",3.528571429,18,"Biomedical Sciences","Biomedical Sciences","M","White","White","ESCA","ESCA","MAC1147","MAC1147","A",13,3.538461538,"Retained",4.21,"Others","Others","Others","Others","BSC2010","C+","Others","Others","Others","Others",478,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1102_SPC2608","C+_W_A_A-","BY_BY_EF_COM"
"480","913BD7C75F041E5FBB38EF246445B111A5C47673",3.562857143,19,"Physics","Physics","M","White","White","SANT","SANT","MAC1147","MAC1147","A",15,3.72,"Retained",4.6,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",479,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","AFR1101_AFR1101L_CHM2045_CHM2045L_CRW2001_MUL2010","A_XX_A_A-_B-_A","AFR_AFR_CHM_CHM_EF_MUS"
"481","913C5D22BACA63A5BBCFD1DB6788B93628C8160F",2.657142857,0,"Mechanical Engineering","Mechanical Engineering","M","African American","African American","ESCA","ESCA","MAC1147","MAC1147","B",12,3,"Retained",3.81,"ENC1101","B+","CHM2045","B-","Others","Others","Others","Others","Others","Others",480,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_ENC1101","B-_B_B_B+","CHM_CHM_MEC_EF"
"482","9222DAAEA7816AC7C38B45FBE4E4B5D0E03F8BE8",1.75,3,"Mechanical Engineering","Mechanical Engineering","M","African American","African American","SEMI","Others","NoAttempt","NoAttempt","NoAttempt",12,1.75,"Dropped",2.38,"ENC1101","F","Others","Others","Others","Others","Others","Others","Others","Others",481,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_ART1015C_CHM1020_ENC1101","C_B_C_F","ANT_ART_CHM_EF"
"483","9264B84585F795946D12DEC9D06EA36A452158A7",3.196551724,18,"Computer Engineering","Computer Engineering","M","White","White","ESCA","ESCA","MAC1147","MAC1147","B",14,3.364285714,"Retained",3.46,"ENC1101","B","CHM2045","A","Others","Others","Others","Others","Others","Others",482,"2017_2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_ENC1101_MSL1001_MSL1001_MSL1001","A_B-_A_B_A-_A-_A-","CHM_CHM_MEC_EF_MIS_MIS_MIS"
"484","92F0249E69B16698AD345FE64897D43F8BE5940C",3.683870968,10,"Biomedical Sciences","Biomedical Sciences","M","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",13,3.769230769,"Retained",4.48,"Others","Others","Others","Others","BSC2010","B","Others","Others","PSY2012","A",483,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_BSC2010_BSC2010L_ENC1102_PSY2012","A_B_A_A_A","ART_BY_BY_EF_PSY"
"485","92FC525C045FDDEECF3724378C89F4C8848E99C8",3.118518519,0,"Marine Biology","Marine Biology","M","White","White","NFLA","NFLA","MAC1147","MAC1147","B",12,3.158333333,"Retained",3.1,"ENC1101","A","Others","Others","BSC2010","C+","BSC2844","A","Others","Others",484,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101","C+_B_A_A","BY_BY_BY_EF"
"486","932181B0F87DBB58617BB6F0E80593C1222F2E70",2.692592593,0,"Biomedical Sciences","Biomedical Sciences","F","African American","African American","PALM","Others","MAC1147","MAC1147","W",10,2.4,"Retained",3.67,"ENC1101","B+","Others","Others","BSC2010","C","Others","Others","PSY2012","C-",485,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_ENC1101_PSY2012","C_B_B+_C-","BY_BY_EF_PSY"
"487","9390313471E85FBD2309C8B328EEA81E1BF49461",0,22,"Marine Biology","Marine Biology","F","White","White","NFLA","NFLA","MAC1105C","MAC1105C","A",14,3.85,"Dropped",4.1,"Others","Others","Others","Others","BSC2010","B+","Others","Others","PSY2012","A",486,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CRW2001_PSY2012","B+_A_A_A","BY_BY_EF_PSY"
"488","939FED67452A680DFE76DE9098CB6769F44BC91B",2.687096774,0,"Cybersecurity","Cybersecurity","M","White","White","SARA","Others","MAC1105C","MAC1105C","D+",13,2.476923077,"Retained",3.22,"ENC1101","A","Others","Others","Others","Others","Others","Others","Others","Others",487,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CHM1020_COP2253_ENC1101","B_C_A","CHM_SS_EF"
"489","93A4B6FDC3F8914993770810A261DB4C88990ED6",3.63125,12,"Natural Science","Natural Science","F","White","White","COLL","Others","MAC1147","MAC1147","B+",13,2.469230769,"Retained",3.74,"Others","Others","CHM2045","F","Others","Others","Others","Others","Others","Others",488,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_GLY2010_GLY2010L_SLS1109","F_A_C+_A_A","CHM_CHM_EVR_EVR_SLS"
"490","93CDDE279036934BD447D3DD6685ED4F7EC4D625",3.205882353,0,"Environmental Management","Environmental Management","M","African American","African American","ESCA","ESCA","MAC1105C","MAC1105C","B+",14,3.171428571,"Retained",3.63,"ENC1101","B","Others","Others","Others","Others","Others","Others","Others","Others",489,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ENC1101_GEB1011_GLY2010_GLY2010L","B_A_C+_B+","EF_MM_EVR_EVR"
"491","942637AA16EA27552B773671DE360B77ED8D4613",0,0,"Computer Information Systems","Others","F","White","White","ESCA","ESCA","MAC1105C","MAC1105C","D+",4,1.3,"Dropped",2.03,"ENC1101","W","Others","Others","Others","Others","Others","Others","Others","Others",490,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","ANT2000_COP2334_ENC1101","W_W_W","ANT_SS_EF"
"492","94971DC813C4B089E36416844231CF9B59D718C9",3.116666667,21,"Mathematics","Mathematics","M","Hispanic","Hispanic","SANT","SANT","MAC2311","MAC2311","A",10,3.4,"Retained",4.19,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",491,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","COP2253_EVR2001_IDH1040","A_C_W","SS_EVR_HON"
"493","9551F633AEDEC65FC08156A684EC1805FF200128",0,14,"Cybersecurity","Cybersecurity","M","White","White","ESCA","ESCA","MAC1105C","MAC1105C","F",15,2.22,"Dropped",3.48,"ENC1101","A","Others","Others","Others","Others","Others","Others","Others","Others",492,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM1020_ENC1101_GEA2000_MSL1001_MSL1001_MSL1001","C_A_B+_B-_B-_B-","CHM_EF_EVR_MIS_MIS_MIS"
"494","956F7B54EB6C148C81FCA9EEFE23D0C52466C83D",3.376470588,12,"Engineering","Engineering","M","Hispanic","Hispanic","CLAY","Others","MAC1147","MAC1147","B",14,3.2,"Retained",3.91,"Others","Others","CHM2045","B+","Others","Others","Others","Others","Others","Others",493,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_IDH1040_REL1300","B+_A_C+_A","CHM_CHM_HON_PR"
"495","9589049D207DB842343341C0B05489C8226E5547",2,0,"Cybersecurity","Cybersecurity","M","White","White","SANT","SANT","MAC1105C","MAC1105C","W",1,2,"Dropped",3.21,"ENC1101","W","Others","Others","Others","Others","Others","Others","Others","Others",494,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","AFR1101_AFR1101L_CIS2530_COP2253_ENC1101","C_XX_W_W_W","AFR_AFR_SS_SS_EF"
"496","959BC3D76E83427C2656308B0930DBDBF6C837F6",3.383333333,25,"Mechanical Engineering","Mechanical Engineering","M","White","White","ALAC","Others","MAC2312","MAC2312","F",14,2.228571429,"Retained",4.24,"ENC1101","A","CHM2045","C+","Others","Others","Others","Others","Others","Others",495,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EEL4834_ENC1101","C+_B+_B_A","CHM_CHM_ECP_EF"
"497","95D91A0580FAA03421CD9DD7BCF35EB99FAA8D9B",2.777419355,0,"Computer Engineering","Computer Engineering","M","Two or More","Two or More","SANT","SANT","MAC2311","MAC2311","A",14,3.571428571,"Retained",4.15,"ENC1101","A-","CHM2045","B","Others","Others","Others","Others","Others","Others",496,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_CHM2045_CHM2045L_ENC1101","B+_B_A_A-","ANT_CHM_CHM_EF"
"498","95E5781DB285955829247AC3AE5D8D7F73B82026",4,0,"Biomedical Sciences","Biomedical Sciences","M","African American","African American","ESCA","ESCA","MAC1105C","MAC1105C","A",15,4,"Retained",3.49,"ENC1101","A","Others","Others","BSC2010","A","Others","Others","PSY2012","A",497,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_PSY2012_SLS1109","A_A_A_A_A","BY_BY_EF_PSY_SLS"
"499","961EABD8240C812214CED655EA540591631B2365",3.522580645,53,"Biology","Biology","F","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",11,3.536363636,"Retained",4.4,"Others","Others","Others","Others","BSC2010","B","BSC2844","A","Others","Others",498,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_IDH1040_PHI2010","B_A_A_W_B+","BY_BY_BY_HON_PR"
"500","9658327CA1315A7E20851177F236373D733FFE91",3.38,3,"Marine Biology","Marine Biology","F","White","White","BAY","BAY","MAC1105C","MAC1105C","B+",13,2.792307692,"Retained",3.88,"ENC1101","A-","Others","Others","BSC2010","D+","Others","Others","Others","Others",499,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_BSC2010_BSC2010L_ENC1101","B-_D+_W_A-","ANT_BY_BY_EF"
"501","96D15088C91138D6AB2E61C55772E9638CCA4AF2",2.552173913,35,"Computer Science","Computer Science","M","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",13,2.615384615,"Retained",4.18,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",500,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","COP2334_LIT2000_PHY2048_PHY2048L","B_B-_C_A","SS_EF_PHY_PHY"
"502","96FDEF24AF56C1D52C3E408FE99C8C8DFBC50E60",3.071052632,12,"Environmental Management","Environmental Management","M","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",14,2.407142857,"Retained",3.77,"ENC1101","D","CHM2045","B+","Others","Others","Others","Others","Others","Others",501,"2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_CHM2045_CHM2045L_ENC1101_GLY2010_GLY2010L","B_B+_A_D_C-_B-","ANT_CHM_CHM_EF_EVR_EVR"
"503","9730324DA62F4B177CCE7ABD00483AD2E1A35414",3.828571429,4,"Mechanical Engineering","Mechanical Engineering","M","Asian","Asian","ESCA","ESCA","MAC2311","MAC2311","A",15,3.86,"Retained",4.8,"Others","Others","CHM2045","B+","Others","Others","Others","Others","Others","Others",502,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_MUH2930_REL1300","B+_A_A_A_A","CHM_CHM_MEC_MUS_PR"
"504","977672570C2C0B9E623111607F6603446D20500E",2.992857143,12,"Biology","Biology","M","Not Reported","Not Reported","SANT","SANT","MAC1147","MAC1147","C+",14,2.964285714,"Retained",4.42,"Others","Others","Others","Others","BSC2010","B","Others","Others","PSY2012","A",503,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_CRW2001_PSY2012","B_C+_B_A","BY_BY_EF_PSY"
"505","9795FFE4A232C1740FC912B1514DF886FF9AD878",3.37,0,"Biomedical Sciences","Biomedical Sciences","M","White","White","OKAL","OKAL","MAC1105C","MAC1105C","B+",12,3.175,"Retained",3.44,"ENC1101","A","Others","Others","BSC2010","C+","BSC2844","A","Others","Others",504,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101","C+_C_A_A","BY_BY_BY_EF"
"506","97B905D7941C8DC62D14F8E7AADA58F89E0D5142",3.46,3,"Marine Biology","Marine Biology","F","White","White","PINE","Others","MAC1105C","MAC1105C","A",15,3.64,"Retained",4.07,"ENC1101","A","Others","Others","BSC2010","C+","BSC2844","A","Others","Others",505,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101_SYG2000","C+_A-_A_A_A","BY_BY_BY_EF_ANT"
"507","97C72C979F978ABB1688B37C74D97541681EFC7C",2.677419355,19,"Biology","Biology","M","Hispanic","Hispanic","DUVA","DUVA","NoAttempt","NoAttempt","NoAttempt",14,2.292857143,"Retained",2.79,"ENC1101","A-","Others","Others","BSC2010","C","BSC2844","C","PSY2012","C-",506,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_ENC1101_PSY2012","C_D_C_A-_C-","BY_BY_BY_EF_PSY"
"508","97FFB7D29942ADE600C1315B0ED10AFF7E5A570E",3.613333333,15,"Mechanical Engineering","Mechanical Engineering","M","White","White","GULF","Others","MAC1147","MAC1147","A",15,3.613333333,"Dropped",3.62,"Others","Others","CHM2045","B","Others","Others","Others","Others","Others","Others",507,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_CRW2001_EGS1006_FIN2104","B_B+_A_A_B+","CHM_CHM_EF_MEC_AF"
"509","983A7ECD43548E0F00114F9579C319D1AEA5963D",0.6,3,"Biology","Biology","M","Two or More","Two or More","OKAL","OKAL","MAC1147","MAC1147","F",10,0.6,"Dropped",3.32,"ENC1101","C","CHM2045","W","Others","Others","Others","Others","Others","Others",508,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_ENC1101_SYG2000","W_W_C_NF","CHM_CHM_EF_ANT"
"510","9846154EBF84698E096E878489854A0B443C2CB4",2.926666667,18,"Biomedical Sciences","Biomedical Sciences","F","White","White","POLK","Others","MAC1105C","MAC1105C","B+",14,3.157142857,"Retained",4.04,"Others","Others","Others","Others","BSC2010","C","Others","Others","Others","Others",509,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","AMH2020_BSC2010_BSC2010L_LIT2000","A_C_D_A","HIS_BY_BY_EF"
"511","98895292EB14EF6F03E122A2B2B54875CCDA8798",4,21,"Mechanical Engineering","Mechanical Engineering","F","White","White","OKAL","OKAL","MAC1147","MAC1147","A",12,4,"Retained",4.32,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",510,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_LIT2000","A_A_A_A","CHM_CHM_MEC_EF"
"512","989A5C31208DBB504651541B57334913630FD269",3.511428571,25,"Natural Science","Natural Science","F","White","White","ST J","Others","MAC1147","MAC1147","D",14,3.057142857,"Retained",4.04,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",511,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_ENC1102_GLY2010_GLY2010L","A_A_A-_A-","ART_EF_EVR_EVR"
"513","98CC1291B457A23634C53DF99007EBDC7EA6C916",3.54,0,"Marine Biology","Marine Biology","F","African American","African American","OKAL","OKAL","MAC1147","MAC1147","A",14,3.564285714,"Retained",3.83,"ENC1101","A-","Others","Others","BSC2010","B+","Others","Others","Others","Others",512,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_BSC2010_BSC2010L_ENC1101","B+_B+_B_A-","ANT_BY_BY_EF"
"514","98DAEF9E0DECC45990B3581CC18A5A77A6CA2106",3.2,21,"Cybersecurity","Cybersecurity","M","White","White","SANT","SANT","MAC2312","MAC2312","B-",13,2.815384615,"Retained",3.99,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",513,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CIS2530_COP2253_IDH1040","C+_A_C+","SS_SS_HON"
"515","99B1C484EE8791282FF2C4DE2B0168F9AC05C338",3.177777778,28,"Computer Science","Computer Science","F","White","White","ESCA","ESCA","MAC2312","MAC2312","A-",11,3.345454545,"Retained",4.53,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",514,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2100_COP2334_PHY2048_PHY2048L","A_W_C_A","ANT_SS_PHY_PHY"
"516","9A0C5595C7687FB2CB89350BAB85CDA4169FB5A7",1.481481481,0,"Biomedical Sciences","Biomedical Sciences","M","Hispanic","Hispanic","OKAL","OKAL","MAC1147","MAC1147","C-",15,2.06,"Retained",3.77,"ENC1101","B-","CHM2045","D","BSC2010","C","Others","Others","Others","Others",515,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2045_CHM2045L_ENC1101","C_A_D_B_B-","BY_BY_CHM_CHM_EF"
"517","9A729977966C774993C16A7282843BD2DC3120A6",3.346153846,0,"Biomedical Sciences","Biomedical Sciences","F","White","White","NFLA","NFLA","MAC1105C","MAC1105C","B",14,3,"Retained",3,"ENC1101","A","Others","Others","BSC2010","C","Others","Others","Others","Others",516,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_HSC3535","C_B_A_B","BY_BY_EF_AHLS"
"518","9A8E68DB92A3EBCD8ABAF76907484CB6AFCBF04C",3.376923077,15,"Biology","Biology","F","Hispanic","Hispanic","PASC","PASC","MAC1105C","MAC1105C","A",13,3.230769231,"Retained",4.17,"Others","Others","Others","Others","BSC2010","C+","BSC2844","A","PSY2012","B-",517,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_PSY2012_SLS1109","C+_B_A_B-_A","BY_BY_BY_PSY_SLS"
"519","9AAE0A3463C5E0BBDB436E9B8518CD03E742A933",2.883870968,6,"Environmental Management","Environmental Management","M","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",14,3.071428571,"Retained",3.91,"ENC1101","A","CHM2045","C-","Others","Others","Others","Others","Others","Others",518,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_ENC1101_GLY2010_GLY2010L","C-_A_A_C+_B","CHM_CHM_EF_EVR_EVR"
"520","9AB71AF2D394EE4C627679B63FF0FE428E7CF0B0",1.736842105,8,"Electrical Engineering","Electrical Engineering","M","White","White","NFLA","NFLA","MAC1147","MAC1147","C",12,1.916666667,"Retained",2.5,"ENC1101","A","CHM2045","NF","Others","Others","Others","Others","Others","Others",519,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_ENC1101","NF_NF_B_A","CHM_CHM_MEC_EF"
"521","9AF7F9B8A9F1138AA005D9DA945A01B6A3C93A6C",1.171428571,18,"Biomedical Sciences","Biomedical Sciences","M","Two or More","Two or More","BAY","BAY","MAC1147","MAC1147","D+",7,1.171428571,"Dropped",3.04,"ENC1101","W","Others","Others","BSC2010","W","Others","Others","Others","Others",520,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_BSC2010_BSC2010L_ENC1101","D_W_W_W","ANT_BY_BY_EF"
"522","9B89F5BA8243FDD3859A2D5FADB85E6BABDEF81A",3.575,6,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC1147","MAC1147","A",12,3.575,"Dropped",3.41,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",521,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_GLY2010","A_A_A_C+","CHM_CHM_MEC_EVR"
